Up To,Percent of Enrollees,Avg. Cost per Enrollee (Max'd),Avg. Cost per Enrollee (Bucket),ER,Avg. ER Freq,IP,Avg. IP Freq,Primary Care,Avg. Primary Care Freq,Specialist,Avg. Specialist Freq,Mental Health and Sub. Use Disorder,Mental Health and Sub. Use Disorder Freq.,Imaging,Avg. Imaging Freq,Speech Therapy,Avg. Speech Therapy Freq,Occ. + Physical Therapy,Occ. + Physical Therapy Freq,Preventive (Combined),Avg. Prev. Freq (Combined),Laboratory,Avg. Laboratory Freq,X-rays (Combined),Avg. X-ray Freq (Combined),X-rays (Specialist),Avg. X-rays Freq (Specialist),X-rays (Primary),Avg. X-rays Freq (Primary),X-rays (Unclass.),Avg. X-rays Freq (Unclass.),SNF,Avg. SNF Freq.,Unclassified,Avg. Unclassified Freq,Avg. IP Days,Avg. SNF Days,Generics,Avg. Generics Prescriptions,Preferred Brand,Avg. Pref. Brand Prescriptions,Non-Preferred Brand,Avg. Non-Pref. Brand Prescriptions,Specialty High-Cost,Avg. Spec. Prescriptions,Mental Health - OP Facility,Avg. Mental Health - OP Facility Freq,Mental Health - OP Prof.,Avg. Mental Health - OP Prof. Freq,Imaging - OP Facility,Avg. Imaging - OP Facility Freq,Imaging - OP Prof.,Avg. Imaging - OP Prof. Freq,Speech Therapy - OP Facility,Avg. Speech Therapy - OP Facility Freq,Speech Therapy - OP Prof.,Avg. Speech Therapy - OP Prof. Freq,Occupational Therapy - OP Facility,Avg. Occ. Therapy - OP Facility Freq,Occupational Therapy - OP Prof.,Avg. Occ. Therapy - OP Prof. Freq,Laboratory - OP Facility,Avg. Lab - OP Facility Freq,Laboratory - OP Prof.,Avg. Lab - OP Prof. Freq,Unclassified - OP Facility,Avg. Unclass. - OP Facility Freq,OP Surgery,OP Surgery Freq.,IP Max Days - 1,IP Max Days - 2,IP Max Days - 3,IP Max Days - 4,IP Max Days - 5,IP Max Days - 6,IP Max Days - 7,IP Max Days - 8,IP Max Days - 9,IP Max Days - 10,Primary Care >1 Visit,Primary Care >1 Visit Freq.,Primary Care >2 Visits,Primary Care >2 Visits Freq.,Primary Care >3 Visits,Primary Care >3 Visits Freq.,Primary Care >4 Visits,Primary Care >4 Visits Freq.,Primary Care >5 Visits,Primary Care >5 Visits Freq.,Primary Care >6 Visits,Primary Care >6 Visits Freq.,Primary Care >7 Visits,Primary Care >7 Visits Freq.,Primary Care >8 Visits,Primary Care >8 Visits Freq.,Primary Care >9 Visits,Primary Care >9 Visits Freq.,Primary Care >10 Visits,Primary Care >10 Visits Freq.
"$2,700",0.76%,"$1,447.73","$2,650.15",$38.63,0.041,$0.88,0.001,$143.82,0.897,$84.39,0.587,$31.40,0.308,$12.08,0.031,$0.27,0.003,$18.79,0.469,$72.98,1.153,$52.87,2.094,$47.56,0.436,$21.36,0.28,$4.27,0.043,$21.93,0.11,$0.01,0,$100.01,1.495,0.002,0,$112.04,5.295,$52.53,0.616,$7.74,0.047,$0.10,0.001,$1.02,0.02,$30.38,0.288,$5.05,0.008,$7.03,0.022,$0.06,0.001,$0.22,0.002,$2.06,0.03,$16.72,0.44,$18.65,0.508,$34.23,1.587,$11.26,0.429,$88.74,1.066,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,$69.14,0.46,$31.41,0.22,$14.21,0.11,$6.64,0.05,$3.21,0.03,$1.59,0.01,$0.82,0.01,$0.47,0.01,$0.27,0,$0.16,0
"$2,800",0.73%,"$1,483.16","$2,749.12",$40.88,0.043,$0.94,0.001,$145.76,0.909,$86.59,0.601,$32.74,0.32,$12.92,0.032,$0.29,0.003,$19.64,0.489,$75.15,1.172,$54.27,2.135,$49.11,0.447,$21.93,0.287,$4.37,0.044,$22.81,0.12,$0.01,0,$102.46,1.523,0.002,0,$114.99,5.382,$54.95,0.626,$8.20,0.049,$0.10,0.001,$1.06,0.021,$31.68,0.3,$5.48,0.009,$7.44,0.024,$0.06,0.001,$0.23,0.002,$2.21,0.032,$17.43,0.457,$19.23,0.52,$35.05,1.615,$12.03,0.44,$90.42,1.083,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,$70.60,0.47,$32.37,0.23,$14.81,0.11,$7.02,0.06,$3.45,0.03,$1.74,0.02,$0.92,0.01,$0.53,0.01,$0.32,0,$0.19,0
"$2,900",0.70%,"$1,517.88","$2,849.17",$43.18,0.044,$0.99,0.001,$147.54,0.92,$88.60,0.614,$34.10,0.333,$13.78,0.034,$0.32,0.003,$20.55,0.51,$77.27,1.189,$55.62,2.173,$50.55,0.457,$22.52,0.294,$4.46,0.045,$23.57,0.12,$0.01,0,$105.06,1.552,0.002,0,$117.78,5.462,$57.30,0.636,$8.71,0.05,$0.10,0.001,$1.08,0.021,$33.02,0.312,$5.91,0.009,$7.87,0.025,$0.07,0.001,$0.25,0.003,$2.38,0.034,$18.17,0.476,$19.77,0.531,$35.85,1.642,$12.91,0.452,$92.15,1.1,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,$71.92,0.48,$33.24,0.23,$15.35,0.11,$7.36,0.06,$3.67,0.03,$1.87,0.02,$1.01,0.01,$0.59,0.01,$0.36,0,$0.22,0
"$3,000",0.67%,"$1,551.91","$2,950.36",$45.45,0.046,$1.05,0.001,$149.21,0.931,$90.64,0.627,$35.44,0.344,$14.68,0.036,$0.34,0.004,$21.36,0.528,$79.49,1.205,$56.89,2.21,$51.99,0.468,$23.13,0.301,$4.57,0.046,$24.29,0.12,$0.01,0,$107.64,1.579,0.002,0,$120.53,5.542,$59.51,0.646,$9.17,0.052,$0.11,0.002,$1.14,0.022,$34.30,0.322,$6.36,0.01,$8.32,0.026,$0.07,0.001,$0.27,0.003,$2.53,0.036,$18.83,0.492,$20.31,0.542,$36.59,1.667,$13.90,0.465,$93.74,1.115,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,$73.13,0.49,$34.03,0.24,$15.82,0.12,$7.64,0.06,$3.83,0.03,$1.97,0.02,$1.07,0.01,$0.63,0.01,$0.39,0.01,$0.24,0
"$3,100",0.65%,"$1,585.28","$3,049.35",$47.69,0.047,$1.14,0.001,$150.89,0.941,$92.59,0.639,$36.68,0.355,$15.48,0.038,$0.35,0.004,$22.22,0.548,$81.53,1.221,$58.15,2.245,$53.41,0.478,$23.69,0.307,$4.68,0.046,$25.04,0.12,$0.01,0,$110.14,1.607,0.002,0,$123.42,5.62,$62.07,0.657,$9.64,0.053,$0.12,0.002,$1.18,0.023,$35.50,0.333,$6.75,0.01,$8.74,0.027,$0.08,0.001,$0.28,0.003,$2.69,0.038,$19.53,0.51,$20.81,0.553,$37.35,1.692,$14.80,0.477,$95.33,1.13,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,$74.36,0.5,$34.84,0.25,$16.34,0.12,$7.97,0.06,$4.04,0.03,$2.10,0.02,$1.15,0.01,$0.69,0.01,$0.42,0.01,$0.26,0
"$3,200",0.63%,"$1,618.01","$3,149.54",$49.92,0.048,$1.21,0.001,$152.51,0.952,$94.47,0.652,$38.10,0.368,$16.34,0.039,$0.37,0.004,$23.05,0.567,$83.68,1.236,$59.36,2.279,$54.85,0.487,$24.23,0.313,$4.78,0.047,$25.84,0.13,$0.01,0,$112.78,1.636,0.002,0,$126.04,5.694,$64.44,0.668,$10.11,0.055,$0.13,0.002,$1.21,0.023,$36.89,0.345,$7.18,0.011,$9.16,0.028,$0.08,0.001,$0.30,0.003,$2.83,0.04,$20.21,0.527,$21.33,0.564,$38.03,1.715,$15.82,0.49,$96.97,1.146,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,$75.57,0.5,$35.65,0.25,$16.84,0.13,$8.27,0.06,$4.22,0.04,$2.21,0.02,$1.22,0.01,$0.74,0.01,$0.45,0.01,$0.28,0
"$3,300",0.59%,"$1,650.13","$3,248.95",$52.13,0.05,$1.28,0.001,$154.01,0.961,$96.50,0.665,$39.48,0.38,$17.22,0.041,$0.40,0.004,$23.90,0.586,$85.56,1.249,$60.54,2.311,$56.20,0.496,$24.74,0.319,$4.87,0.048,$26.59,0.13,$0.01,0,$115.33,1.663,0.002,0,$128.40,5.761,$66.65,0.677,$10.48,0.056,$0.14,0.002,$1.25,0.024,$38.23,0.356,$7.62,0.012,$9.59,0.03,$0.08,0.001,$0.32,0.003,$3.00,0.042,$20.90,0.544,$21.80,0.573,$38.74,1.738,$16.80,0.502,$98.53,1.161,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,$76.68,0.51,$36.39,0.26,$17.31,0.13,$8.56,0.07,$4.39,0.04,$2.32,0.02,$1.29,0.01,$0.78,0.01,$0.48,0.01,$0.29,0
"$3,400",0.56%,"$1,681.67","$3,349.72",$54.46,0.051,$1.38,0.001,$155.49,0.97,$98.30,0.677,$40.68,0.391,$18.10,0.043,$0.42,0.005,$24.75,0.605,$87.32,1.262,$61.67,2.343,$57.60,0.505,$25.28,0.324,$4.95,0.048,$27.37,0.13,$0.02,0,$117.73,1.688,0.003,0,$130.78,5.823,$68.80,0.686,$10.89,0.058,$0.15,0.002,$1.30,0.025,$39.38,0.366,$8.11,0.012,$10.00,0.031,$0.08,0.001,$0.34,0.004,$3.14,0.044,$21.61,0.561,$22.31,0.584,$39.36,1.759,$17.73,0.513,$100.00,1.175,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$77.81,0.52,$37.15,0.26,$17.78,0.13,$8.85,0.07,$4.57,0.04,$2.43,0.02,$1.36,0.01,$0.82,0.01,$0.50,0.01,$0.31,0
"$3,500",0.55%,"$1,712.66","$3,450.02",$56.75,0.052,$1.46,0.001,$156.85,0.978,$100.11,0.688,$41.95,0.402,$18.93,0.045,$0.46,0.005,$25.50,0.622,$89.25,1.276,$62.86,2.375,$58.86,0.514,$25.71,0.33,$5.04,0.049,$28.11,0.14,$0.02,0,$120.27,1.712,0.003,0,$133.20,5.887,$71.15,0.695,$11.34,0.059,$0.16,0.002,$1.35,0.025,$40.60,0.377,$8.57,0.013,$10.35,0.032,$0.09,0.001,$0.37,0.004,$3.29,0.046,$22.21,0.576,$22.79,0.594,$40.07,1.781,$18.87,0.525,$101.40,1.187,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$78.81,0.52,$37.81,0.27,$18.20,0.13,$9.11,0.07,$4.73,0.04,$2.52,0.02,$1.42,0.01,$0.86,0.01,$0.53,0.01,$0.33,0
"$3,600",0.53%,"$1,743.10","$3,550.09",$59.17,0.054,$1.55,0.001,$158.16,0.986,$101.83,0.7,$43.09,0.412,$19.82,0.047,$0.48,0.005,$26.27,0.64,$91.02,1.288,$63.98,2.405,$60.16,0.523,$26.23,0.335,$5.13,0.05,$28.79,0.14,$0.02,0,$122.75,1.736,0.003,0,$135.68,5.953,$73.38,0.704,$11.80,0.061,$0.16,0.002,$1.39,0.026,$41.70,0.386,$9.09,0.013,$10.73,0.033,$0.10,0.001,$0.39,0.004,$3.44,0.048,$22.83,0.592,$23.24,0.603,$40.74,1.802,$20.01,0.536,$102.74,1.2,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$79.79,0.53,$38.46,0.27,$18.61,0.14,$9.37,0.07,$4.89,0.04,$2.62,0.02,$1.48,0.01,$0.90,0.01,$0.55,0.01,$0.34,0.01
"$3,700",0.52%,"$1,773.02","$3,650.18",$61.37,0.055,$1.63,0.001,$159.43,0.994,$103.62,0.711,$44.32,0.422,$20.67,0.048,$0.50,0.005,$27.03,0.657,$92.84,1.301,$65.11,2.435,$61.42,0.531,$26.71,0.341,$5.20,0.05,$29.51,0.14,$0.02,0,$125.28,1.76,0.003,0,$138.04,6.013,$75.84,0.713,$12.18,0.062,$0.17,0.002,$1.42,0.026,$42.91,0.396,$9.57,0.014,$11.10,0.034,$0.10,0.001,$0.40,0.004,$3.59,0.05,$23.44,0.607,$23.73,0.613,$41.38,1.822,$21.15,0.548,$104.13,1.213,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$80.75,0.54,$39.11,0.27,$19.03,0.14,$9.63,0.07,$5.04,0.04,$2.71,0.02,$1.53,0.01,$0.93,0.01,$0.57,0.01,$0.36,0.01
"$3,800",0.50%,"$1,802.43","$3,750.00",$63.49,0.056,$1.70,0.001,$160.64,1.001,$105.24,0.721,$45.60,0.433,$21.55,0.05,$0.52,0.006,$27.81,0.675,$94.61,1.313,$66.20,2.464,$62.68,0.538,$27.19,0.345,$5.27,0.051,$30.22,0.14,$0.02,0,$127.72,1.784,0.003,0,$140.36,6.071,$78.22,0.722,$12.66,0.063,$0.19,0.002,$1.50,0.027,$44.10,0.406,$10.06,0.014,$11.50,0.035,$0.10,0.001,$0.42,0.004,$3.72,0.051,$24.09,0.623,$24.15,0.622,$42.05,1.842,$22.24,0.559,$105.48,1.225,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$81.66,0.54,$39.72,0.28,$19.42,0.14,$9.87,0.08,$5.19,0.04,$2.81,0.02,$1.59,0.02,$0.97,0.01,$0.60,0.01,$0.37,0.01
"$3,900",0.49%,"$1,831.35","$3,849.97",$65.69,0.057,$1.79,0.001,$161.83,1.009,$106.85,0.731,$46.88,0.445,$22.42,0.052,$0.55,0.006,$28.60,0.692,$96.28,1.325,$67.32,2.493,$63.92,0.546,$27.66,0.35,$5.35,0.051,$30.91,0.14,$0.02,0,$130.23,1.807,0.003,0,$142.78,6.131,$80.48,0.731,$13.15,0.065,$0.19,0.002,$1.55,0.028,$45.34,0.417,$10.58,0.015,$11.84,0.037,$0.11,0.001,$0.44,0.005,$3.86,0.053,$24.73,0.639,$24.63,0.631,$42.69,1.863,$23.47,0.57,$106.76,1.237,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$82.57,0.55,$40.34,0.28,$19.82,0.15,$10.14,0.08,$5.37,0.04,$2.93,0.03,$1.68,0.02,$1.03,0.01,$0.64,0.01,$0.41,0.01
"$4,000",0.48%,"$1,859.78","$3,949.21",$67.85,0.059,$1.90,0.001,$162.98,1.017,$108.47,0.741,$48.17,0.456,$23.31,0.053,$0.57,0.006,$29.32,0.708,$97.99,1.336,$68.36,2.52,$65.15,0.554,$28.14,0.355,$5.44,0.052,$31.58,0.15,$0.02,0,$132.78,1.829,0.003,0,$145.00,6.187,$82.97,0.739,$13.68,0.066,$0.19,0.002,$1.60,0.028,$46.58,0.427,$11.10,0.016,$12.22,0.038,$0.11,0.001,$0.46,0.005,$4.00,0.055,$25.32,0.653,$25.09,0.64,$43.26,1.88,$24.79,0.581,$107.99,1.248,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$83.43,0.55,$40.93,0.29,$20.20,0.15,$10.38,0.08,$5.52,0.05,$3.02,0.03,$1.74,0.02,$1.07,0.01,$0.67,0.01,$0.43,0.01
"$4,100",0.45%,"$1,887.76","$4,050.02",$70.03,0.06,$2.03,0.001,$164.08,1.024,$110.09,0.751,$49.44,0.466,$24.20,0.055,$0.60,0.006,$29.97,0.723,$99.65,1.346,$69.37,2.546,$66.29,0.561,$28.59,0.36,$5.51,0.053,$32.19,0.15,$0.02,0,$135.17,1.85,0.003,0,$147.15,6.239,$85.18,0.747,$14.16,0.067,$0.20,0.002,$1.66,0.029,$47.78,0.437,$11.60,0.016,$12.60,0.039,$0.12,0.001,$0.49,0.005,$4.12,0.056,$25.85,0.666,$25.51,0.648,$43.86,1.897,$25.95,0.591,$109.23,1.259,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$84.29,0.56,$41.53,0.29,$20.60,0.15,$10.64,0.08,$5.69,0.05,$3.13,0.03,$1.81,0.02,$1.12,0.01,$0.70,0.01,$0.45,0.01
"$4,200",0.44%,"$1,915.28","$4,149.52",$72.35,0.061,$2.16,0.001,$165.16,1.03,$111.57,0.76,$50.59,0.476,$25.09,0.057,$0.63,0.007,$30.74,0.74,$101.14,1.356,$70.35,2.57,$67.48,0.569,$28.99,0.364,$5.64,0.053,$32.85,0.15,$0.02,0,$137.55,1.87,0.003,0,$149.31,6.288,$87.62,0.755,$14.57,0.069,$0.22,0.002,$1.69,0.03,$48.90,0.447,$12.14,0.017,$12.95,0.04,$0.13,0.001,$0.50,0.005,$4.25,0.058,$26.48,0.682,$25.91,0.656,$44.44,1.914,$27.10,0.601,$110.45,1.269,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$85.10,0.56,$42.07,0.29,$20.94,0.15,$10.87,0.08,$5.83,0.05,$3.21,0.03,$1.86,0.02,$1.16,0.01,$0.73,0.01,$0.46,0.01
"$4,300",0.43%,"$1,942.37","$4,249.95",$74.40,0.062,$2.28,0.001,$166.12,1.036,$113.14,0.771,$51.91,0.487,$25.91,0.058,$0.64,0.007,$31.46,0.756,$102.78,1.366,$71.35,2.593,$68.65,0.576,$29.47,0.369,$5.72,0.054,$33.47,0.15,$0.02,0,$140.31,1.894,0.003,0,$151.40,6.338,$89.94,0.763,$15.05,0.07,$0.22,0.002,$1.72,0.03,$50.20,0.457,$12.61,0.017,$13.30,0.041,$0.13,0.001,$0.51,0.005,$4.38,0.06,$27.09,0.696,$26.36,0.664,$44.99,1.929,$28.34,0.612,$111.97,1.282,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$85.83,0.57,$42.57,0.3,$21.26,0.16,$11.07,0.09,$5.97,0.05,$3.31,0.03,$1.92,0.02,$1.20,0.01,$0.76,0.01,$0.49,0.01
"$4,400",0.40%,"$1,969.04","$4,349.96",$76.44,0.063,$2.40,0.001,$167.05,1.042,$114.56,0.78,$53.08,0.498,$26.65,0.06,$0.67,0.007,$32.15,0.77,$104.29,1.376,$72.27,2.615,$69.68,0.582,$29.85,0.373,$5.78,0.054,$34.05,0.15,$0.02,0,$142.85,1.914,0.003,0,$153.50,6.388,$92.17,0.77,$15.49,0.071,$0.23,0.002,$1.79,0.031,$51.30,0.467,$13.02,0.018,$13.62,0.042,$0.14,0.002,$0.53,0.005,$4.56,0.062,$27.58,0.708,$26.75,0.671,$45.52,1.944,$29.67,0.622,$113.18,1.292,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,$86.54,0.57,$43.06,0.3,$21.58,0.16,$11.27,0.09,$6.09,0.05,$3.39,0.03,$1.98,0.02,$1.24,0.01,$0.79,0.01,$0.50,0.01
"$4,500",0.40%,"$1,995.32","$4,450.74",$78.57,0.064,$2.57,0.001,$168.14,1.049,$116.00,0.788,$54.28,0.508,$27.57,0.061,$0.69,0.007,$32.85,0.786,$105.69,1.385,$73.18,2.639,$70.76,0.589,$30.24,0.377,$5.84,0.055,$34.67,0.16,$0.02,0,$145.14,1.933,0.003,0,$155.59,6.441,$94.68,0.778,$15.91,0.072,$0.24,0.002,$1.83,0.031,$52.45,0.477,$13.52,0.018,$14.05,0.043,$0.15,0.002,$0.54,0.006,$4.71,0.064,$28.14,0.722,$27.11,0.678,$46.07,1.961,$30.87,0.632,$114.27,1.301,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,$87.40,0.58,$43.69,0.3,$22.00,0.16,$11.56,0.09,$6.29,0.05,$3.52,0.03,$2.07,0.02,$1.30,0.01,$0.83,0.01,$0.54,0.01
"$4,600",0.38%,"$2,021.19","$4,550.22",$80.75,0.065,$2.69,0.001,$169.07,1.055,$117.56,0.798,$55.46,0.518,$28.43,0.063,$0.71,0.007,$33.65,0.804,$106.97,1.394,$74.13,2.662,$71.79,0.596,$30.61,0.382,$5.92,0.055,$35.27,0.16,$0.02,0,$147.55,1.952,0.003,0,$157.40,6.486,$96.90,0.785,$16.34,0.074,$0.26,0.002,$1.88,0.032,$53.58,0.486,$14.05,0.019,$14.37,0.044,$0.15,0.002,$0.56,0.006,$4.87,0.066,$28.78,0.738,$27.51,0.685,$46.63,1.976,$32.12,0.642,$115.43,1.31,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,$88.13,0.58,$44.19,0.31,$22.35,0.16,$11.78,0.09,$6.43,0.05,$3.62,0.03,$2.14,0.02,$1.35,0.01,$0.87,0.01,$0.56,0.01
"$4,700",0.38%,"$2,046.69","$4,649.40",$82.84,0.066,$2.85,0.001,$170.03,1.061,$118.91,0.807,$56.67,0.528,$29.29,0.065,$0.74,0.008,$34.39,0.82,$108.35,1.403,$75.04,2.684,$72.89,0.603,$31.00,0.386,$5.99,0.056,$35.90,0.16,$0.02,0,$149.96,1.974,0.003,0,$159.25,6.53,$99.32,0.793,$16.83,0.075,$0.26,0.002,$1.94,0.032,$54.73,0.496,$14.53,0.019,$14.76,0.045,$0.15,0.002,$0.58,0.006,$5.03,0.068,$29.35,0.752,$27.89,0.693,$47.16,1.991,$33.36,0.653,$116.60,1.321,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,$88.88,0.59,$44.72,0.31,$22.70,0.17,$12.02,0.09,$6.58,0.05,$3.72,0.03,$2.20,0.02,$1.39,0.01,$0.89,0.01,$0.58,0.01
"$4,800",0.37%,"$2,071.81","$4,749.74",$84.87,0.067,$2.98,0.001,$170.95,1.067,$120.32,0.816,$57.79,0.538,$30.18,0.066,$0.77,0.008,$35.18,0.837,$109.67,1.411,$75.98,2.706,$73.98,0.61,$31.37,0.39,$6.06,0.057,$36.55,0.16,$0.02,0,$152.66,1.995,0.004,0,$161.06,6.574,$101.67,0.8,$17.26,0.076,$0.28,0.002,$2.01,0.033,$55.78,0.505,$15.08,0.02,$15.09,0.046,$0.16,0.002,$0.61,0.006,$5.21,0.07,$29.98,0.767,$28.28,0.7,$47.71,2.006,$34.88,0.664,$117.78,1.331,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,$89.58,0.59,$45.21,0.31,$23.03,0.17,$12.23,0.09,$6.72,0.05,$3.81,0.03,$2.26,0.02,$1.43,0.01,$0.92,0.01,$0.60,0.01
"$4,900",0.35%,"$2,096.57","$4,850.07",$87.00,0.068,$3.11,0.001,$171.80,1.072,$121.63,0.824,$58.88,0.547,$30.94,0.068,$0.78,0.008,$35.95,0.853,$110.82,1.419,$76.86,2.728,$74.86,0.616,$31.70,0.394,$6.12,0.057,$37.05,0.17,$0.02,0,$155.12,2.013,0.004,0,$162.84,6.616,$104.25,0.808,$17.73,0.077,$0.29,0.002,$2.05,0.034,$56.83,0.514,$15.55,0.021,$15.39,0.047,$0.16,0.002,$0.62,0.006,$5.39,0.072,$30.56,0.782,$28.63,0.707,$48.24,2.021,$36.19,0.673,$118.93,1.34,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,$90.24,0.6,$45.66,0.32,$23.32,0.17,$12.42,0.09,$6.84,0.06,$3.89,0.03,$2.31,0.02,$1.47,0.02,$0.95,0.01,$0.61,0.01
"$5,000",0.34%,"$2,120.99","$4,950.75",$89.06,0.069,$3.31,0.001,$172.65,1.077,$122.95,0.832,$59.92,0.556,$31.71,0.069,$0.81,0.008,$36.61,0.868,$112.04,1.427,$77.74,2.749,$75.86,0.622,$32.07,0.398,$6.18,0.057,$37.61,0.17,$0.02,0,$157.49,2.032,0.004,0,$164.60,6.658,$106.70,0.816,$18.17,0.078,$0.30,0.002,$2.08,0.034,$57.83,0.522,$16.01,0.021,$15.70,0.048,$0.17,0.002,$0.64,0.007,$5.52,0.073,$31.08,0.794,$29.00,0.715,$48.74,2.034,$37.44,0.682,$120.05,1.349,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,$90.91,0.6,$46.13,0.32,$23.63,0.17,$12.62,0.1,$6.97,0.06,$3.97,0.03,$2.36,0.02,$1.50,0.02,$0.97,0.01,$0.63,0.01
"$5,100",0.33%,"$2,145.06","$5,049.26",$91.03,0.07,$3.48,0.001,$173.45,1.082,$124.29,0.84,$61.08,0.566,$32.47,0.071,$0.85,0.009,$37.39,0.886,$113.20,1.434,$78.53,2.767,$76.76,0.627,$32.39,0.401,$6.24,0.058,$38.13,0.17,$0.02,0,$159.69,2.049,0.004,0,$166.38,6.702,$109.25,0.823,$18.69,0.08,$0.32,0.002,$2.12,0.035,$58.96,0.532,$16.48,0.021,$15.99,0.049,$0.18,0.002,$0.67,0.007,$5.67,0.075,$31.72,0.81,$29.34,0.721,$49.19,2.047,$38.74,0.692,$120.95,1.357,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,$91.53,0.61,$46.56,0.32,$23.91,0.17,$12.80,0.1,$7.09,0.06,$4.04,0.03,$2.41,0.02,$1.53,0.02,$0.99,0.01,$0.64,0.01
"$5,200",0.33%,"$2,168.80","$5,150.00",$92.90,0.071,$3.66,0.001,$174.27,1.087,$125.62,0.849,$62.38,0.577,$33.35,0.072,$0.89,0.009,$38.07,0.9,$114.36,1.442,$79.37,2.786,$77.72,0.634,$32.75,0.405,$6.28,0.058,$38.70,0.17,$0.02,0,$162.30,2.068,0.004,0,$168.14,6.742,$111.65,0.83,$19.17,0.081,$0.33,0.002,$2.20,0.036,$60.18,0.542,$17.03,0.022,$16.31,0.05,$0.18,0.002,$0.71,0.007,$5.84,0.077,$32.23,0.823,$29.66,0.727,$49.71,2.059,$40.28,0.701,$122.02,1.366,0.001,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,$92.19,0.61,$47.04,0.33,$24.24,0.18,$13.02,0.1,$7.24,0.06,$4.14,0.04,$2.48,0.02,$1.58,0.02,$1.03,0.01,$0.67,0.01
"$5,300",0.30%,"$2,192.23","$5,250.27",$94.73,0.072,$3.91,0.001,$174.97,1.092,$126.80,0.856,$63.35,0.586,$34.05,0.073,$0.91,0.009,$38.63,0.913,$115.44,1.448,$80.17,2.805,$78.57,0.639,$33.07,0.408,$6.34,0.059,$39.16,0.17,$0.02,0,$164.83,2.085,0.004,0,$169.85,6.78,$114.01,0.837,$19.58,0.082,$0.35,0.002,$2.24,0.036,$61.11,0.55,$17.47,0.023,$16.59,0.051,$0.18,0.002,$0.73,0.007,$5.96,0.079,$32.67,0.834,$29.98,0.732,$50.19,2.072,$41.71,0.71,$123.13,1.374,0.001,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,$92.74,0.61,$47.44,0.33,$24.51,0.18,$13.20,0.1,$7.35,0.06,$4.22,0.04,$2.53,0.02,$1.62,0.02,$1.06,0.01,$0.70,0.01
"$5,400",0.30%,"$2,215.34","$5,349.83",$96.48,0.073,$4.09,0.002,$175.66,1.096,$127.95,0.863,$64.44,0.594,$34.74,0.075,$0.94,0.01,$39.29,0.926,$116.60,1.455,$80.95,2.823,$79.51,0.644,$33.40,0.412,$6.40,0.059,$39.72,0.17,$0.02,0,$167.21,2.101,0.004,0,$171.45,6.819,$116.50,0.844,$20.08,0.083,$0.37,0.003,$2.32,0.037,$62.12,0.558,$17.92,0.023,$16.82,0.052,$0.19,0.002,$0.74,0.008,$6.14,0.081,$33.15,0.846,$30.30,0.739,$50.65,2.084,$43.03,0.719,$124.18,1.382,0.001,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,$93.29,0.62,$47.82,0.33,$24.78,0.18,$13.38,0.1,$7.47,0.06,$4.30,0.04,$2.59,0.02,$1.66,0.02,$1.08,0.01,$0.71,0.01
