,id,carrier_name,name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
15,27603CA0000018-77,CalChoice,Anthem Prudent Buyer Gold PPO E (OOA),-0.44216831694821884,-0.8385680336335052,-0.8054503043662804,-0.7223872031784286,-0.7002532471482246,-0.7073297127277793,0.13096469843943245,0.0789609437847711,0.13096469843943245,0.07967519667673233,-0.5345583193067076,0.23998464660596347,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16,27603CA1220107,Anthem,Anthem Gold Select PPO 25/350/20%,-0.44216831694821884,-0.8385680336335052,-0.8650600193521183,-0.7223872031784286,-0.8593726264880283,-0.7073297127277793,0.1872433073310318,0.12990569108288064,0.1872433073310318,0.13063999557991982,-0.5345583193067076,0.23998464660596347,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17,27603CA1220129,Anthem,Anthem Platinum Select PPO 15/10%,-0.44216831694821884,-0.8385680336335052,-1.0041493543190732,-0.7223872031784286,-0.9986020834103565,-0.7073297127277793,-1.6699507860917473,-1.5512709697547344,-1.6699507860917473,-1.5511983682252668,-1.2556803920061723,0.23998464660596347,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18,27603CA1220130,Anthem,Anthem Bronze Select PPO 7000/0% w/HSA,2.261582211276136,-0.8385680336335052,1.7776373450200254,1.7501076325521367,1.7859870550362082,1.7558186858948062,-0.26298556380176313,0.6138807904149213,-0.26298556380176313,0.6148055851602008,-1.9768024647056368,0.23998464660596347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19,27603CA1220250,Anthem,Anthem Silver Select PPO 55/2500/35%,-0.44216831694821884,-0.8385680336335052,-0.010654104555109482,-0.10426349424578729,-0.004105962536583433,-0.091542613072133,0.6374721784638268,0.537463669467757,0.6374721784638268,0.5383583868054196,0.5471247897424893,0.23998464660596347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20,27603CA1220252,Anthem,Anthem Bronze Select PPO 6700/0% w/HSA PrevRx,2.261582211276136,-0.8385680336335052,1.6584179150483498,1.6264828907656086,1.6666475205313553,1.6326612659636768,-0.23484625935596345,0.6457212574762398,-0.23484625935596345,0.6466585844746929,-1.9768024647056368,0.23998464660596347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
21,27603CA1220259,Anthem,Anthem Bronze PPO 6700/0% w/HSA PrevRx,2.261582211276136,-0.8385680336335052,1.6584179150483498,1.6264828907656086,1.6666475205313553,1.6326612659636768,-0.23484625935596345,0.6457212574762398,-0.23484625935596345,0.6466585844746929,-1.9768024647056368,0.23998464660596347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
22,27603CA1220354,Anthem,Anthem Bronze Select PPO 6000/45% w/HSA PrevRx,2.261582211276136,-0.8385680336335052,1.3802392451144396,1.338025159930376,1.3881886066866989,1.345293952791042,-0.23484625935596345,-0.25217991365294096,-0.23484625935596345,-0.25159599619398626,1.2682468624419538,0.23998464660596347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23,27603CA1220381,Anthem,Anthem Bronze PPO 6000/45% w/HSA PrevRx,2.261582211276136,-0.8385680336335052,1.3802392451144396,1.338025159930376,1.3881886066866989,1.345293952791042,-0.23484625935596345,-0.25217991365294096,-0.23484625935596345,-0.25159599619398626,1.2682468624419538,0.23998464660596347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
24,27603CA1220560,Anthem,Anthem Silver PPO 2100/30% w/HSA PrevRx,2.261582211276136,-0.8385680336335052,-0.16961334451734367,-0.26909648329449165,-0.16322534187638713,-0.2557525063136387,-0.1504283460185644,-0.17576279270577663,-0.1504283460185644,-0.17514879783920503,0.18656375339275702,0.23998464660596347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
25,27603CA1220575,Anthem,Anthem Silver Select PPO 2100/30% w/HSA PrevRx,2.261582211276136,-0.8385680336335052,-0.16961334451734367,-0.26909648329449165,-0.16322534187638713,-0.2557525063136387,-0.1504283460185644,-0.17576279270577663,-0.1504283460185644,-0.17514879783920503,0.18656375339275702,0.23998464660596347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
26,27603CA1220723,Anthem,Anthem Gold PPO 25/30%,-0.44216831694821884,-0.8385680336335052,-1.0041493543190732,-0.7223872031784286,-0.9986020834103565,-0.7073297127277793,0.41235774289742927,0.33368468027531883,0.41235774289742927,0.3344991911926697,0.18656375339275702,0.23998464660596347,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27,27603CA1220742,Anthem,Anthem Gold PPO 30/500/20%,-0.44216831694821884,-0.8385680336335052,-0.8054503043662804,-0.7223872031784286,-0.7002532471482246,-0.7073297127277793,0.24352191622263117,0.18085043838099019,0.24352191622263117,0.18160479448310726,-0.5345583193067076,0.23998464660596347,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28,27603CA1220780,Anthem,Anthem Gold PPO 30/750/20%,-0.44216831694821884,-0.8385680336335052,-0.706100779389884,-0.7223872031784286,-0.5510788290171585,-0.7073297127277793,0.41235774289742927,0.33368468027531883,0.41235774289742927,0.3344991911926697,-0.5345583193067076,0.23998464660596347,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29,27603CA1220799,Anthem,Anthem Gold PPO 35/1000/20%,-0.44216831694821884,-0.8385680336335052,-0.6067512544134877,-0.7223872031784286,-0.40190441088609263,-0.7073297127277793,0.41235774289742927,0.33368468027531883,0.41235774289742927,0.3344991911926697,-0.5345583193067076,0.23998464660596347,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30,27603CA1220818,Anthem,Anthem Platinum PPO 15/250/10%,-0.44216831694821884,-0.8385680336335052,-0.9047998293426768,-0.7223872031784286,-0.8494276652792905,-0.7073297127277793,-2.063901048332943,-1.9078842008415011,-2.063901048332943,-1.9079519605475792,-1.2556803920061723,0.23998464660596347,0.0,0.0,0.0,1.0,0.0,0.0,1.0
31,27603CA1220837,Anthem,Anthem Silver PPO 50/2200/40%,-0.44216831694821884,-0.8385680336335052,-0.12987353452678513,-0.22788823603231556,-0.12344549704143619,-0.2147000330032623,0.6374721784638268,0.537463669467757,0.6374721784638268,0.5383583868054196,0.9076858260922216,0.23998464660596347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
32,27603CA1220869,Anthem,Anthem Silver Select PPO 55/1950/35%,-0.44216831694821884,-0.8385680336335052,-0.2292230595031815,-0.3309088541877558,-0.2228951091288135,-0.31733121627920335,0.9188652229218236,0.7921874059583047,0.9188652229218236,0.793182381321357,0.5471247897424893,0.23998464660596347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
33,27603CA1220876,Anthem,Anthem Silver PPO 55/1950/35%,-0.44216831694821884,-0.8385680336335052,-0.2292230595031815,-0.3309088541877558,-0.2228951091288135,-0.31733121627920335,0.9188652229218236,0.7921874059583047,0.9188652229218236,0.793182381321357,0.5471247897424893,0.23998464660596347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
34,27603CA1220890,Anthem,Anthem Gold Select PPO 35/1000/20%,-0.44216831694821884,-0.8385680336335052,-0.6067512544134877,-0.7223872031784286,-0.40190441088609263,-0.7073297127277793,0.41235774289742927,0.33368468027531883,0.41235774289742927,0.3344991911926697,-0.5345583193067076,0.23998464660596347,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35,27603CA1220891,Anthem,Anthem Gold Select PPO 25/30%,-0.44216831694821884,-0.8385680336335052,-1.0041493543190732,-0.7223872031784286,-0.9986020834103565,-0.7073297127277793,0.41235774289742927,0.33368468027531883,0.41235774289742927,0.3344991911926697,0.18656375339275702,0.23998464660596347,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36,27603CA1220892,Anthem,Anthem Gold Select PPO 30/500/20%,-0.44216831694821884,-0.8385680336335052,-0.8054503043662804,-0.7223872031784286,-0.7002532471482246,-0.7073297127277793,0.24352191622263117,0.18085043838099019,0.24352191622263117,0.18160479448310726,-0.5345583193067076,0.23998464660596347,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37,27603CA1220893,Anthem,Anthem Gold Select PPO 30/750/20%,-0.44216831694821884,-0.8385680336335052,-0.706100779389884,-0.7223872031784286,-0.5510788290171585,-0.7073297127277793,0.41235774289742927,0.33368468027531883,0.41235774289742927,0.3344991911926697,-0.5345583193067076,0.23998464660596347,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38,27603CA1220894,Anthem,Anthem Platinum Select PPO 15/250/10%,-0.44216831694821884,-0.8385680336335052,-0.9047998293426768,-0.7223872031784286,-0.8494276652792905,-0.7073297127277793,-2.063901048332943,-1.9078842008415011,-2.063901048332943,-1.9079519605475792,-1.2556803920061723,0.23998464660596347,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39,27603CA1220896,Anthem,Anthem Silver Select PPO 50/2200/40%,-0.44216831694821884,-0.8385680336335052,-0.12987353452678513,-0.22788823603231556,-0.12344549704143619,-0.2147000330032623,0.6374721784638268,0.537463669467757,0.6374721784638268,0.5383583868054196,0.9076858260922216,0.23998464660596347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40,27603CA1220897,Anthem,Anthem Platinum Select PPO 15/40/10%,-0.44216831694821884,-0.8385680336335052,-1.0041493543190732,-0.7223872031784286,-0.9986020834103565,-0.7073297127277793,-2.063901048332943,-1.9078842008415011,-2.063901048332943,-1.9079519605475792,-1.2556803920061723,0.23998464660596347,0.0,0.0,0.0,1.0,0.0,0.0,1.0
41,27603CA1220904,Anthem,Anthem Platinum PPO 15/40/10%,-0.44216831694821884,-0.8385680336335052,-1.0041493543190732,-0.7223872031784286,-0.9986020834103565,-0.7073297127277793,-2.063901048332943,-1.9078842008415011,-2.063901048332943,-1.9079519605475792,-1.2556803920061723,0.23998464660596347,0.0,0.0,0.0,1.0,0.0,0.0,1.0
42,27603CA1221119,Anthem,Anthem Silver PPO 45/1750/40%,-0.44216831694821884,-0.8385680336335052,-0.3087026794842986,-0.41332534871210797,-0.30245479879871534,-0.3994361628999562,0.9188652229218236,0.7921874059583047,0.9188652229218236,0.793182381321357,0.9076858260922216,0.23998464660596347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
43,27603CA1221132,Anthem,Anthem Silver Select PPO 45/1750/40%,-0.44216831694821884,-0.8385680336335052,-0.3087026794842986,-0.41332534871210797,-0.30245479879871534,-0.3994361628999562,0.9188652229218236,0.7921874059583047,0.9188652229218236,0.793182381321357,0.9076858260922216,0.23998464660596347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
44,27603CA1221133,Anthem,Anthem Gold Select PPO 35/500/25%,-0.44216831694821884,-0.8385680336335052,-0.8054503043662804,-0.7223872031784286,-0.7002532471482246,-0.7073297127277793,0.41235774289742927,0.33368468027531883,0.41235774289742927,0.3344991911926697,-0.1739972829569753,0.23998464660596347,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45,27603CA1221134,Anthem,Anthem Silver Select PPO 55/2500/45%,-0.44216831694821884,-0.8385680336335052,-0.010654104555109482,-0.10426349424578729,-0.004105962536583433,-0.091542613072133,0.6937507873554262,0.5884084167658665,0.6937507873554262,0.5893231857086071,1.2682468624419538,0.23998464660596347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
46,27603CA1221135,Anthem,Anthem Bronze Select PPO 4600/50%,-0.44216831694821884,-0.8385680336335052,0.82388190524662,0.7611096982599107,0.8312707789973859,0.7705593264457719,0.3560791340058299,0.2827399329772093,0.3560791340058299,0.28353439228948224,1.6288078987916863,0.23998464660596347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
47,27603CA1221144,Anthem,Anthem Gold PPO 35/500/25%,-0.44216831694821884,-0.8385680336335052,-0.8054503043662804,-0.7223872031784286,-0.7002532471482246,-0.7073297127277793,0.41235774289742927,0.33368468027531883,0.41235774289742927,0.3344991911926697,-0.1739972829569753,0.23998464660596347,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48,27603CA1221163,Anthem,Anthem Silver PPO 55/2500/45%,-0.44216831694821884,-0.8385680336335052,-0.010654104555109482,-0.10426349424578729,-0.004105962536583433,-0.091542613072133,0.6937507873554262,0.5884084167658665,0.6937507873554262,0.5893231857086071,1.2682468624419538,0.23998464660596347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
49,27603CA1221182,Anthem,Anthem Bronze PPO 4600/50%,-0.44216831694821884,-0.8385680336335052,0.82388190524662,0.7611096982599107,0.8312707789973859,0.7705593264457719,0.3560791340058299,0.2827399329772093,0.3560791340058299,0.28353439228948224,1.6288078987916863,0.23998464660596347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
50,27603CA1221234,Anthem,Anthem Gold Select PPO 5/1500/30%,-0.44216831694821884,-0.8385680336335052,-0.40805220446069496,-0.5163459668675482,-0.40190441088609263,-0.5020673461758972,0.4686363517890286,0.3846294275734284,0.4686363517890286,0.3854639900958572,0.18656375339275702,0.23998464660596347,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51,27603CA1221235,Anthem,Anthem Platinum Select PPO 5/200/15%,-0.44216831694821884,-0.8385680336335052,-0.9246697343379561,-0.7223872031784286,-0.8792625489055037,-0.7073297127277793,-2.063901048332943,-1.9078842008415011,-2.063901048332943,-1.9079519605475792,-0.89511935565644,0.23998464660596347,0.0,0.0,0.0,1.0,0.0,0.0,1.0
52,27603CA1221280,Anthem,Anthem Platinum PPO 5/200/15%,-0.44216831694821884,-0.8385680336335052,-0.9246697343379561,-0.7223872031784286,-0.8792625489055037,-0.7073297127277793,-2.063901048332943,-1.9078842008415011,-2.063901048332943,-1.9079519605475792,-0.89511935565644,0.23998464660596347,0.0,0.0,0.0,1.0,0.0,0.0,1.0
53,27603CA1221299,Anthem,Anthem Gold PPO 5/1500/30%,-0.44216831694821884,-0.8385680336335052,-0.40805220446069496,-0.5163459668675482,-0.40190441088609263,-0.5020673461758972,0.4686363517890286,0.3846294275734284,0.4686363517890286,0.3854639900958572,0.18656375339275702,0.23998464660596347,0.0,0.0,1.0,0.0,0.0,0.0,1.0
54,27603CA1221331,Anthem,Anthem Bronze Select PPO 40/6200/40%,-0.44216831694821884,-0.8385680336335052,1.4597188650955568,1.4204416544547283,1.4677482963566006,1.4273988994117948,0.6937507873554262,0.5884084167658665,0.6937507873554262,0.5893231857086071,0.9076858260922216,0.23998464660596347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
55,27603CA1221332,Anthem,Anthem Bronze Select PPO 60/6850/40%,-0.44216831694821884,-0.8385680336335052,1.7180276300341875,1.6882952616588727,1.7263172877837818,1.6942399759292415,0.41235774289742927,0.33368468027531883,0.41235774289742927,0.3344991911926697,0.9076858260922216,0.23998464660596347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
56,27603CA1221333,Anthem,Anthem Bronze Select PPO 70/6600/35%,-0.44216831694821884,-0.8385680336335052,1.618678105057791,1.5852746435034326,1.6268676756964042,1.5916087926533005,0.6937507873554262,0.5884084167658665,0.6937507873554262,0.5893231857086071,0.5471247897424893,0.23998464660596347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
57,27603CA1221340,Anthem,Anthem Bronze PPO 40/6200/40%,-0.44216831694821884,-0.8385680336335052,1.4597188650955568,1.4204416544547283,1.4677482963566006,1.4273988994117948,0.6937507873554262,0.5884084167658665,0.6937507873554262,0.5893231857086071,0.9076858260922216,0.23998464660596347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
58,27603CA1221359,Anthem,Anthem Bronze PPO 60/6850/40%,-0.44216831694821884,-0.8385680336335052,1.7180276300341875,1.6882952616588727,1.7263172877837818,1.6942399759292415,0.41235774289742927,0.33368468027531883,0.41235774289742927,0.3344991911926697,0.9076858260922216,0.23998464660596347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
59,27603CA1221378,Anthem,Anthem Bronze PPO 70/6600/35%,-0.44216831694821884,-0.8385680336335052,1.618678105057791,1.5852746435034326,1.6268676756964042,1.5916087926533005,0.6937507873554262,0.5884084167658665,0.6937507873554262,0.5893231857086071,0.5471247897424893,0.23998464660596347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
60,27603CA1221397,Anthem,Anthem Platinum PPO 5/200/15% WH,-0.44216831694821884,-0.8385680336335052,-0.9246697343379561,-0.7223872031784286,-0.8792625489055037,-0.7073297127277793,-2.063901048332943,-1.9078842008415011,-2.063901048332943,-1.9079519605475792,-0.89511935565644,0.23998464660596347,0.0,0.0,0.0,1.0,0.0,0.0,1.0
61,27603CA1221416,Anthem,Anthem Gold PPO 35/500/25% WH,-0.44216831694821884,-0.8385680336335052,-0.8054503043662804,-0.7223872031784286,-0.7002532471482246,-0.7073297127277793,0.41235774289742927,0.33368468027531883,0.41235774289742927,0.3344991911926697,-0.1739972829569753,0.23998464660596347,0.0,0.0,1.0,0.0,0.0,0.0,1.0
62,27603CA1221435,Anthem,Anthem Gold PPO 35/1000/20% WH,-0.44216831694821884,-0.8385680336335052,-0.6067512544134877,-0.7223872031784286,-0.40190441088609263,-0.7073297127277793,0.41235774289742927,0.33368468027531883,0.41235774289742927,0.3344991911926697,-0.5345583193067076,0.23998464660596347,0.0,0.0,1.0,0.0,0.0,0.0,1.0
63,27603CA1221454,Anthem,Anthem Silver PPO 45/1750/40% WH,-0.44216831694821884,-0.8385680336335052,-0.3087026794842986,-0.41332534871210797,-0.30245479879871534,-0.3994361628999562,0.9188652229218236,0.7921874059583047,0.9188652229218236,0.793182381321357,0.9076858260922216,0.23998464660596347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
64,27603CA1221473,Anthem,Anthem Silver PPO 55/2500/45% WH,-0.44216831694821884,-0.8385680336335052,-0.010654104555109482,-0.10426349424578729,-0.004105962536583433,-0.091542613072133,0.6937507873554262,0.5884084167658665,0.6937507873554262,0.5893231857086071,1.2682468624419538,0.23998464660596347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
65,27603CA1221492,Anthem,Anthem Bronze PPO 6000/45% w/HSA PrevRx WH,2.261582211276136,-0.8385680336335052,1.3802392451144396,1.338025159930376,1.3881886066866989,1.345293952791042,-0.23484625935596345,-0.25217991365294096,-0.23484625935596345,-0.25159599619398626,1.2682468624419538,0.23998464660596347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
66,27603CA1221511,Anthem,Anthem Bronze PPO 6700/0% w/HSA PrevRx WH,2.261582211276136,-0.8385680336335052,1.6584179150483498,1.6264828907656086,1.6666475205313553,1.6326612659636768,-0.23484625935596345,0.6457212574762398,-0.23484625935596345,0.6466585844746929,-1.9768024647056368,0.23998464660596347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
67,27603CA1221529,Anthem,Anthem Bronze PPO 75/7300/40%,-0.44216831694821884,-0.8385680336335052,1.896856774991701,1.873732374338665,1.905326589541061,1.8789761058259353,0.6656114829096265,0.5629360431168118,0.6656114829096265,0.5638407862570133,0.9076858260922216,0.23998464660596347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
68,27603CA1221547,Anthem,Anthem Silver PPO 2600/35% w/HSA PrevRx,2.261582211276136,-0.8385680336335052,0.029085705435449066,-0.06305524698361119,0.03567388229836749,-0.050490139761756585,-0.23484625935596345,-0.25217991365294096,-0.23484625935596345,-0.25159599619398626,0.5471247897424893,0.23998464660596347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
69,27603CA1221560,Anthem,Anthem Bronze Select PPO 75/7300/40%,-0.44216831694821884,-0.8385680336335052,1.896856774991701,1.873732374338665,1.905326589541061,1.8789761058259353,0.6656114829096265,0.5629360431168118,0.6656114829096265,0.5638407862570133,0.9076858260922216,0.23998464660596347,0.0,1.0,0.0,0.0,0.0,0.0,1.0
70,27603CA1221561,Anthem,Anthem Silver Select PPO 2600/35% w/HSA PrevRx,2.261582211276136,-0.8385680336335052,0.029085705435449066,-0.06305524698361119,0.03567388229836749,-0.050490139761756585,-0.23484625935596345,-0.25217991365294096,-0.23484625935596345,-0.25159599619398626,0.5471247897424893,0.23998464660596347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
71,27603CA1221564,Anthem,Anthem Silver Select PPO 45/1750/40% WH,-0.44216831694821884,-0.8385680336335052,-0.3087026794842986,-0.41332534871210797,-0.30245479879871534,-0.3994361628999562,0.9188652229218236,0.7921874059583047,0.9188652229218236,0.793182381321357,0.9076858260922216,0.23998464660596347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
72,27603CA1221590,Anthem,Anthem Gold PPO 1700/15% w/HSA PrevRx,2.261582211276136,-0.8385680336335052,-0.3285725844795779,-0.433929472343196,-0.3223447212161908,-0.4199623995551444,-2.120179657224542,-1.9588289481396108,-2.120179657224542,-1.9589167594507666,-0.89511935565644,0.23998464660596347,0.0,0.0,1.0,0.0,0.0,0.0,1.0
73,27603CA1221623,Anthem,Anthem Gold Select PPO 1700/15% w/HSA PrevRx,2.261582211276136,-0.8385680336335052,-0.3285725844795779,-0.433929472343196,-0.3223447212161908,-0.4199623995551444,-2.120179657224542,-1.9588289481396108,-2.120179657224542,-1.9589167594507666,-0.89511935565644,0.23998464660596347,0.0,0.0,1.0,0.0,0.0,0.0,1.0
74,37873CA0090001-13,UnitedHealthcare,Select Plus PPO HDHP Silver CVQQ /L46S,2.261582211276136,-0.8385680336335052,0.10856532541656616,0.019361247540740995,-0.40190441088609263,-0.5020673461758972,0.01840748065623371,-0.09934567175861231,0.01840748065623371,-0.09870159948442384,0.9076858260922216,0.23998464660596347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
75,37873CA0090002-13,UnitedHealthcare,Select Plus PPO Bronze CVQP /L42Y,-0.44216831694821884,-0.8385680336335052,1.1815401951616469,1.1319839236194955,1.1892893825119442,1.1400315862391597,0.9188652229218236,0.7921874059583047,0.9188652229218236,0.793182381321357,0.9076858260922216,0.23998464660596347,1.0,0.0,0.0,0.0,0.0,0.0,1.0
76,37873CA0090005-13,UnitedHealthcare,Core PPO Bronze CVQC /L42Y,-0.44216831694821884,-0.8385680336335052,1.1815401951616469,1.1319839236194955,1.1892893825119442,1.1400315862391597,0.9188652229218236,0.7921874059583047,0.9188652229218236,0.793182381321357,0.9076858260922216,0.23998464660596347,1.0,0.0,0.0,0.0,0.0,0.0,1.0
